PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,NAME
204001,2017-18,00,1610612752,NYK,22.0,48,48,32.4,8.1,18.5,0.439,1.9,4.8,0.395,4.5,5.7,0.793,1.3,5.3,6.6,1.2,0.8,2.4,1.9,2.9,22.7,Kristaps Porzingis
203939,2017-18,00,1610612742,DAL,26.0,79,24,21.2,3.2,5.4,0.593,0.4,1.1,0.333,1.7,2.3,0.719,1.7,3.9,5.6,1.2,0.8,0.4,0.7,2.4,8.5,Dwight Powell
1626181,2017-18,00,1610612761,TOR,25.0,70,18,15.2,2.1,5.3,0.401,0.8,2.7,0.285,0.5,0.6,0.821,0.2,1.5,1.7,1.3,0.5,0.2,0.9,1.6,5.5,Norman Powell
1627816,2017-18,00,1610612754,IND,24.0,25,0,4.2,0.4,1.0,0.423,0.2,0.4,0.364,0.0,0.0,0.0,0.3,0.4,0.7,0.1,0.1,0.0,0.1,0.6,1.0,Alex Poythress
1627752,2017-18,00,1610612737,ATL,24.0,82,82,30.0,5.1,11.9,0.426,2.1,5.6,0.385,1.9,2.2,0.844,0.6,4.1,4.7,2.6,1.0,0.5,2.3,2.0,14.1,Taurean Prince
1628681,2017-18,00,1610612753,ORL,24.0,16,2,18.1,2.2,6.7,0.327,0.8,3.3,0.25,0.8,0.9,0.867,0.1,1.6,1.7,1.1,0.2,0.2,0.6,1.6,6.0,Rodney Purvis
1627753,2017-18,00,1610612745,HOU,22.0,18,0,6.9,0.3,1.8,0.188,0.1,1.1,0.105,0.4,0.7,0.667,0.3,0.9,1.2,0.1,0.1,0.8,0.6,0.8,1.2,Zhou Qi
1628397,2017-18,00,1610612763,MEM,21.0,36,5,14.3,2.4,4.2,0.566,0.0,0.0,0.0,0.8,1.0,0.806,1.5,2.9,4.4,0.9,0.3,0.4,1.0,1.5,5.6,Ivan Rabb
203944,2017-18,00,1610612747,LAL,23.0,82,49,26.7,6.1,11.0,0.558,0.1,0.5,0.222,3.7,5.2,0.718,2.2,5.8,8.0,2.6,0.5,0.5,2.6,3.3,16.1,Julius Randle
2216,2017-18,00,1610612758,SAC,36.0,59,58,25.6,6.1,12.9,0.473,0.9,2.5,0.347,1.4,1.8,0.785,1.6,5.1,6.7,2.2,0.7,0.2,2.0,2.0,14.5,Zach Randolph
200755,2017-18,00,1610612755,PHI,34.0,70,70,30.2,5.8,12.6,0.46,2.8,6.6,0.42,2.8,3.1,0.904,0.1,2.4,2.5,3.0,0.5,0.1,1.5,1.8,17.1,JJ Redick
